
1 2 3 4 5 6 7 8 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 32 52 
38 33 57 31 0 62 56 29 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 32 52 
38 33 57 31 62 0 56 29 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 32 52 
38 33 57 31 62 56 0 29 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 0 52 
38 33 57 31 62 56 32 29 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 52 0 
38 33 57 31 62 56 32 29 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 52 29 
38 33 57 31 62 56 32 0 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 52 29 
38 33 57 31 62 56 0 32 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 0 29 
38 33 57 31 62 56 52 32 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 29 0 
38 33 57 31 62 56 52 32 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 29 32 
38 33 57 31 62 56 52 0 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 29 32 
38 33 57 31 62 56 0 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 43 29 32 
38 33 57 31 62 0 56 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 0 29 32 
38 33 57 31 62 43 56 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 29 0 32 
38 33 57 31 62 43 56 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 29 56 32 
38 33 57 31 62 43 0 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 29 56 32 
38 33 57 31 62 0 43 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 51 29 56 32 
38 33 57 31 0 62 43 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 0 29 56 32 
38 33 57 31 51 62 43 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 0 56 32 
38 33 57 31 51 62 43 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 51 0 43 52 
44 40 37 49 63 48 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 51 48 43 52 
44 40 37 49 63 0 36 39 
35 41 55 34 45 30 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 51 48 43 52 
44 40 37 49 63 30 36 39 
35 41 55 34 45 0 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 51 48 43 52 
44 40 37 49 63 30 36 39 
35 41 55 34 0 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 51 48 43 52 
44 40 37 49 0 30 36 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 0 48 43 52 
44 40 37 49 51 30 36 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 48 0 43 52 
44 40 37 49 51 30 36 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 48 30 43 52 
44 40 37 49 51 0 36 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 48 30 43 52 
44 40 37 49 51 36 0 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 56 32 
38 33 57 31 48 30 0 52 
44 40 37 49 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 62 0 32 
38 33 57 31 48 30 56 52 
44 40 37 49 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 0 62 32 
38 33 57 31 48 30 56 52 
44 40 37 49 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 31 48 0 56 52 
44 40 37 49 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 31 0 48 56 52 
44 40 37 49 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 0 31 48 56 52 
44 40 37 49 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 31 48 56 52 
44 40 37 0 51 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 31 48 56 52 
44 40 37 51 0 36 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 31 48 56 52 
44 40 37 51 36 0 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 31 0 56 52 
44 40 37 51 36 48 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 0 31 56 52 
44 40 37 51 36 48 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 36 31 56 52 
44 40 37 51 0 48 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 36 31 56 52 
44 40 37 51 48 0 43 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 36 31 56 52 
44 40 37 51 48 43 0 39 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 36 31 56 52 
44 40 37 51 48 43 39 0 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 32 
38 33 57 49 36 31 56 0 
44 40 37 51 48 43 39 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 0 
38 33 57 49 36 31 56 32 
44 40 37 51 48 43 39 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 0 62 
38 33 57 49 36 31 56 32 
44 40 37 51 48 43 39 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 31 0 32 
44 40 37 51 48 43 39 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 0 31 32 
44 40 37 51 48 43 39 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 43 31 32 
44 40 37 51 48 0 39 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 43 31 32 
44 40 37 51 48 39 0 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 43 31 32 
44 40 37 51 48 39 52 0 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 43 31 0 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 0 
38 33 57 49 36 43 31 62 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 0 56 
38 33 57 49 36 43 31 62 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 56 
38 33 57 49 36 43 0 62 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 56 
38 33 57 49 36 43 62 0 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 56 
38 33 57 49 36 43 62 32 
44 40 37 51 48 39 52 0 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 56 
38 33 57 49 36 43 62 0 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 56 
38 33 57 49 36 43 0 62 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 0 56 
38 33 57 49 36 43 31 62 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 0 
38 33 57 49 36 43 31 62 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 43 31 0 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 56 62 
38 33 57 49 36 43 0 31 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 0 62 
38 33 57 49 36 43 56 31 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 0 
38 33 57 49 36 43 56 31 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 31 
38 33 57 49 36 43 56 0 
44 40 37 51 48 39 52 32 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 31 
38 33 57 49 36 43 56 32 
44 40 37 51 48 39 52 0 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 31 
38 33 57 49 36 43 56 32 
44 40 37 51 48 39 0 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 62 31 
38 33 57 49 36 43 0 32 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 0 31 
38 33 57 49 36 43 62 32 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 0 
38 33 57 49 36 43 62 32 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 57 49 36 43 62 0 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 57 49 36 43 0 62 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 57 49 36 0 43 62 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 57 49 0 36 43 62 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 57 0 49 36 43 62 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 0 57 49 36 43 62 
44 40 37 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 37 57 49 36 43 62 
44 40 0 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 37 57 49 36 43 62 
44 0 40 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
38 33 37 57 49 36 43 62 
0 44 40 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
0 33 37 57 49 36 43 62 
38 44 40 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 0 37 57 49 36 43 62 
38 44 40 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 0 57 49 36 43 62 
38 44 40 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 57 0 49 36 43 62 
38 44 40 51 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 57 51 49 36 43 62 
38 44 40 0 48 39 56 52 
35 41 55 34 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 57 51 49 36 43 62 
38 44 40 34 48 39 56 52 
35 41 55 0 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 57 51 49 36 43 62 
38 44 40 34 48 39 56 52 
35 41 0 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 57 51 49 36 43 62 
38 44 0 34 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 0 51 49 36 43 62 
38 44 57 34 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 51 0 49 36 43 62 
38 44 57 34 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 51 34 49 36 43 62 
38 44 57 0 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 51 34 49 36 43 62 
38 44 0 57 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 0 34 49 36 43 62 
38 44 51 57 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 34 0 49 36 43 62 
38 44 51 57 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 34 57 49 36 43 62 
38 44 51 0 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 34 57 49 36 43 62 
38 44 0 51 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 37 34 57 49 36 43 62 
38 0 44 51 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 0 34 57 49 36 43 62 
38 37 44 51 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 34 0 57 49 36 43 62 
38 37 44 51 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 34 44 57 49 36 43 62 
38 37 0 51 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 34 44 57 49 36 43 62 
38 0 37 51 48 39 56 52 
35 41 40 55 63 45 46 47 
58 42 59 60 53 61 50 54 

1 2 3 4 5 6 7 8 
9 10 11 12 13 14 15 16 
17 18 19 20 21 22 23 24 
25 26 27 28 29 30 31 32 
33 34 44 57 49 36 43 62 
